region,disasterNumber,sandyDisaster,disasterType,incidentType,declarationDate,stateAbbreviation,state,county,applicantName,pnpStatus,damageCategoryCode,federalShareObligated,dateObligated,pwNumber,projectTitle,versionNumber,id
5,4607,0,DR,Severe Storm,2021-07-15T00:00:00.000Z,MI,Michigan,Wayne,DETROIT WATER & SEWERAGE DEPT,0,F - Public Utilities,6637312.24,2024-02-09T17:05:40.000Z,98,667864 - Flooded Street Response,0,b0b68e5d-e403-49d1-8d9d-997855bd112c
5,4722,0,DR,Flood,2023-07-19T00:00:00.000Z,MN,Minnesota,Grant,GRANT (COUNTY),0,C - Roads and Bridges,74807.61,2024-02-15T17:05:39.000Z,284,733871 - Grant County Hwy Dept Roads/Culverts,0,53bde254-c598-46fa-9e15-9be0df9f07a4
5,4722,0,DR,Flood,2023-07-19T00:00:00.000Z,MN,Minnesota,Mille Lacs,BOGUS BROOK (TOWNSHIP OF),0,C - Roads and Bridges,16077.28,2024-02-15T17:09:42.000Z,276,733632 - Bogus Brook Twp Roads and Culverts,0,1ce040d6-c021-4c02-89cb-2ae705cb349f
5,4722,0,DR,Flood,2023-07-19T00:00:00.000Z,MN,Minnesota,St. Louis,ST. LOUIS (COUNTY),0,C - Roads and Bridges,15990.36,2024-02-15T16:56:21.000Z,285,734498 - Multiple Gravel Road Washouts,0,5caf6f01-6770-4e78-8ba8-5e5646321ccf
5,4722,0,DR,Flood,2023-07-19T00:00:00.000Z,MN,Minnesota,St. Louis,COTTON (TOWNSHIP OF),0,C - Roads and Bridges,24918.75,2024-02-15T16:56:21.000Z,283,734515 - Cotton Township - Roads and Culverts,0,632803b1-db23-449b-888d-577dbf0899ab
5,4489,0,DR,Biological,2020-03-26T00:00:00.000Z,IL,Illinois,Jackson,SOUTHERN ILLINOIS HOSPITAL SERVICES,1,B - Protective Measures,3831141.87,2024-02-13T15:17:12.000Z,1468,155881 - SIH COVID Relief,0,fabe21e0-9102-4200-aecb-9be553ad2851
10,4258,0,DR,Severe Storm,2016-02-17T00:00:00.000Z,OR,Oregon,Multnomah,PORTLAND,0,B - Protective Measures,1554.55,2024-02-14T21:54:35.000Z,357,ST0338 - Emergency Protective Measures,3,74b31ef2-4cf9-4fba-a8fe-28fb62d05688
6,4263,0,DR,Flood,2016-03-13T00:00:00.000Z,LA,Louisiana,Statewide,SABINE  RIVER AUTHORITY,0,D - Water Control Facilities,3036431.05,2024-02-13T14:53:31.000Z,661,SRA001D -  Toledo Bend Dam,1,88a5dd6c-2721-4194-baf5-28df9626e077
6,4263,0,DR,Flood,2016-03-13T00:00:00.000Z,LA,Louisiana,Winn,WINN PARISH POLICE JURY,0,C - Roads and Bridges,-177.19,2024-02-09T18:57:32.000Z,510,WPJ003C  WINN PARISH POLICE JURY,2,4caa110a-da19-4aa6-957a-1156118ecc7e
4,1609,0,DR,Hurricane,2005-10-24T00:00:00.000Z,FL,Florida,Palm Beach,"PAHOKEE, CITY OF",0,B - Protective Measures,23682.00,2024-02-12T14:21:32.000Z,9249,EMERGENCY PROTECTIVE MEASURES,1,b52f6b2f-ad30-4b76-a4b0-1766169b212b
4,1609,0,DR,Hurricane,2005-10-24T00:00:00.000Z,FL,Florida,Palm Beach,"SOUTH BAY, CITY OF",0,B - Protective Measures,7020.00,2024-02-12T14:21:32.000Z,9231,EMERGENCY PROTECTIVE MEASURES,1,2ce657e3-5446-456d-ab20-b73ea968b72f
6,4332,0,DR,Hurricane,2017-08-25T00:00:00.000Z,TX,Texas,Harris,HUFFMAN INDEPENDENT SCHL DIST,0,E - Public Buildings,205089.32,2024-02-12T18:19:38.000Z,1099,33901 - Huffman Middle School -Chiller Plant,1,edac14a2-6362-48b1-8134-31e979bf444d
6,4332,0,DR,Hurricane,2017-08-25T00:00:00.000Z,TX,Texas,Harris,HOUSTON METHODIST HOSPITAL,1,E - Public Buildings,128060.88,2024-02-12T18:20:13.000Z,5844,36825 - Specialty Physician Grp Mont Belvieu,2,2c348d11-d421-4bd4-8334-5cf634050e75
6,4485,0,DR,Biological,2020-03-25T00:00:00.000Z,TX,Texas,Harris,MEMORIAL HERMANN,1,B - Protective Measures,9100523.47,2024-02-15T13:03:45.000Z,1223,734830 - Personal Protective Equipment - 90% federal cost share,0,0c3b7349-7d20-4f33-822a-825c9d6f19cd
6,4485,0,DR,Biological,2020-03-25T00:00:00.000Z,TX,Texas,Harris,HOUSTON METHODIST HOSPITAL,1,Z - State Management,784215.38,2024-02-13T22:51:25.000Z,1225,742545 - Management Costs,0,88e4df7c-46c3-4c46-a9a2-b63b6b65d387
6,4586,0,DR,Severe Ice Storm,2021-02-19T00:00:00.000Z,TX,Texas,Harris,DEER PARK,0,Z - State Management,-611.07,2024-02-12T21:03:28.000Z,752,682132 - Deer Park Management Costs DR 4586,1,977db143-4d62-4121-adb3-f1ee7e43dc52
6,4332,0,DR,Hurricane,2017-08-25T00:00:00.000Z,TX,Texas,Orange,VIDOR INDEPENDENT SCHOOL DIST,0,E - Public Buildings,18074.70,2024-02-12T18:19:02.000Z,7245,137313 - Demolition of Vidor Middle School,1,b7af4497-8d92-4138-946b-a22abd0528f6
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Volusia,PORT ORANGE,0,A - Debris Removal,4314582.32,2024-02-13T17:42:23.000Z,1160,702418 - Debris Cost Share First 75 Days 100%,0,47f2f4e8-3897-4773-8a94-fdd6845d089b
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Volusia,SMA HEALTHCARE,1,B - Protective Measures,12728.96,2024-02-14T13:54:49.000Z,1812,707258 - App-Cert -Emergency Protective Measures,0,f5422694-6876-45b7-ba6f-91214500e228
4,4486,0,DR,Biological,2020-03-25T00:00:00.000Z,FL,Florida,Volusia,VOLUSIA (COUNTY),0,B - Protective Measures,119023.56,2024-02-09T18:18:48.000Z,692,551640 - FY20 expenses #2,1,fd62f088-83c4-400f-830e-bbd7b2349d91
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Juana Diaz,JUANA DIAZ (MUNICIPIO),0,G - Recreational or Other,39681.69,2024-02-09T19:07:28.000Z,2003,704431 - Galicias Complex,0,d789e3af-e97a-4bb1-b27d-e4e4783ebb12
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Juana Diaz,JUANA DIAZ (MUNICIPIO),0,G - Recreational or Other,4455.59,2024-02-09T19:07:53.000Z,2045,710021 - FIONA/MARIA/EQ: Passive Park Luis Llorens Torres,0,50854a3f-08f8-409a-a072-b0fa826f7342
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Juana Diaz,JUANA DIAZ (MUNICIPIO),0,G - Recreational or Other,14140.09,2024-02-09T19:07:53.000Z,2044,709009 - FIONA/MARIA/EQ: Baseball Park Manzanilla,0,fbcd7be9-fce9-4926-95a4-eafd8f4a42c0
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Juana Diaz,JUANA DIAZ (MUNICIPIO),0,C - Roads and Bridges,102108.28,2024-02-09T19:07:12.000Z,1895,705643 - Manzanilla and Arus Roads,0,af7a1f74-e56e-41a6-a926-c7ad5743ebbb
2,4488,0,DR,Biological,2020-03-25T00:00:00.000Z,NJ,New Jersey,Essex,NEWARK,0,B - Protective Measures,21360.61,2024-02-15T17:20:57.000Z,1152,542989 - Security Services,1,e1623838-4fc5-4758-b7db-622834956350
2,4339,0,DR,Hurricane,2017-09-20T00:00:00.000Z,PR,Puerto Rico,Utuado,UTUADO (MUNICIPIO),0,C - Roads and Bridges,2516401.62,2024-02-12T14:47:40.000Z,2700,88718- MUTU051 Barrio Vivi Abajo,1,6530474e-0e0e-4544-899a-a03d57a9251c
2,4339,0,DR,Hurricane,2017-09-20T00:00:00.000Z,PR,Puerto Rico,Utuado,UTUADO (MUNICIPIO),0,C - Roads and Bridges,2316858.17,2024-02-12T14:48:02.000Z,4512,122373 - MUTU 276-CARR.140 BO LAS PALMA,1,9a633d16-d3b0-4217-b647-777a77118e98
2,4339,0,DR,Hurricane,2017-09-20T00:00:00.000Z,PR,Puerto Rico,Utuado,UTUADO (MUNICIPIO),0,C - Roads and Bridges,915188.14,2024-02-09T17:45:38.000Z,4874,132871 - MUTU 343-ENTRADA ANTES DAVID MALDONADO CARR 5523 BO ARENAS ANTES A HEAD START,1,acee9a16-a76f-47a0-8bfc-0fd0bbf387ce
2,4339,0,DR,Hurricane,2017-09-20T00:00:00.000Z,PR,Puerto Rico,Utuado,UTUADO (MUNICIPIO),0,C - Roads and Bridges,949186.86,2024-02-09T17:45:38.000Z,2138,88232 - MUTU036 Carr 605 Bo Vivi Arriba 5,1,b3ccb126-45a2-4ce9-befe-52fc4ca280c2
2,4339,0,DR,Hurricane,2017-09-20T00:00:00.000Z,PR,Puerto Rico,Utuado,UTUADO (MUNICIPIO),0,C - Roads and Bridges,1574799.73,2024-02-12T14:47:23.000Z,4067,126966 - MUTU 293-BO VIVI ABAJO LA MULA AL FINAL,1,89eead76-f434-4458-85a7-3d68c9d4f299
4,4514,0,DR,Biological,2020-04-02T00:00:00.000Z,TN,Tennessee,Sevier,SEVIER (COUNTY),0,B - Protective Measures,9979.20,2024-02-14T18:06:35.000Z,105,239917-Project 4 Sevier Co Health Dept COVID-19 Support,1,df1620bf-5eea-485d-843e-24a33a1061d6
6,4485,0,DR,Biological,2020-03-25T00:00:00.000Z,TX,Texas,Brazoria,BRAZOSPORT COLLEGE,0,Z - State Management,-546.81,2024-02-12T21:11:32.000Z,822,680531-Management Costs,1,2c5b8738-bbb9-4b32-9bc1-e094482d50f8
6,4272,0,DR,Flood,2016-06-11T00:00:00.000Z,TX,Texas,Brazoria,BRAZORIA (COUNTY),0,C - Roads and Bridges,-144399.71,2024-02-12T21:59:22.000Z,915,BRA015C Roadway Damages,1,37cf8a51-99d9-44a3-a6e6-2c1614dea4d7
6,4272,0,DR,Flood,2016-06-11T00:00:00.000Z,TX,Texas,Brazoria,BRAZORIA (COUNTY),0,C - Roads and Bridges,-157206.05,2024-02-12T21:58:42.000Z,914,BRA007C - Roadway Damages,1,b21a2790-da4e-4e85-9c2a-5240a5be4f98
6,4272,0,DR,Flood,2016-06-11T00:00:00.000Z,TX,Texas,Brazoria,BRAZORIA (COUNTY),0,C - Roads and Bridges,-243584.63,2024-02-12T21:57:15.000Z,913,BRA009C Roadway Damage,1,ed8989d7-bb70-49f1-95e7-0e90d927347a
6,4485,0,DR,Biological,2020-03-25T00:00:00.000Z,TX,Texas,Comanche,COMANCHE COUNTY MEDICAL CENTER CO,1,B - Protective Measures,-780.28,2024-02-12T21:12:43.000Z,66,146368 - COVID-19 costs through July 2020,4,70cc7ec6-913a-48ef-8195-51d9c43028dd
2,4725,0,DR,Severe Storm,2023-08-11T00:00:00.000Z,NJ,New Jersey,Warren,WARREN HILLS REGL SCHOOL DIST,0,C - Roads and Bridges,14812.50,2024-02-13T13:38:03.000Z,13,736882 - Spillway Upper Bridge,0,533e82b2-6efa-407c-bce1-12c1d91c523d
2,4725,0,DR,Severe Storm,2023-08-11T00:00:00.000Z,NJ,New Jersey,Warren,BELVIDERE,0,B - Protective Measures,54329.24,2024-02-13T13:43:02.000Z,15,741984 - Township - EPM,0,12e30f17-b39e-46ea-a377-8f3d3a068bed
2,4725,0,DR,Severe Storm,2023-08-11T00:00:00.000Z,NJ,New Jersey,Warren,BELVIDERE,0,A - Debris Removal,17391.37,2024-02-13T13:46:01.000Z,18,741986 - Townshipwide Debris Removal,0,bf02fbc5-0bcc-4392-bcb5-0e58862c31a5
2,4725,0,DR,Severe Storm,2023-08-11T00:00:00.000Z,NJ,New Jersey,Warren,KNOWLTON (TOWNSHIP OF),0,A - Debris Removal,4040.65,2024-02-13T13:46:49.000Z,16,739097 - Cat. A - Debris Removal,0,2bcf7996-0754-44d5-a144-e7c65e2f78c6
6,4485,0,DR,Biological,2020-03-25T00:00:00.000Z,TX,Texas,El Paso,EMERGENCY HEALTH NETWORK,0,B - Protective Measures,-42625.45,2024-02-12T21:16:48.000Z,422,145164 - COVID-19 Assistance Mar - May,1,fec8ba8b-3742-488f-b75e-93f840da59df
6,4652,0,DR,Fire,2022-05-04T00:00:00.000Z,NM,New Mexico,San Miguel,PLACITA DE ARRIBA ACEQUIA,0,D - Water Control Facilities,178200.00,2024-02-12T20:05:19.000Z,130,727743 - Placita de Arriba - Headgate and Dam,0,b7224c4d-acf5-4a97-bed7-cb4a4906038f
9,4708,0,DR,Flood,2023-04-27T00:00:00.000Z,NV,Nevada,Douglas,DOUGLAS (COUNTY),0,C - Roads and Bridges,83396.02,2024-02-10T00:22:30.000Z,27,725056 - Minden/Gardenville Area Roads,0,a7978d13-75ee-494e-9cd3-9336c1457dbb
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Albany,BETHLEHEM (TOWN OF),0,B - Protective Measures,42809.45,2024-02-15T19:51:29.000Z,3119,162388 - COVID-19,0,66c30039-ccc6-4d39-a2c5-9ece0e7e5644
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Albany,COEYMANS (TOWN OF),0,B - Protective Measures,7474.00,2024-02-09T21:15:33.000Z,2778,160498 - Town of Coeymans,0,2f7e28f0-a80f-4df2-865c-3d1de543e8bc
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Albany,TERESIAN HOUSE NURSING HOME,1,B - Protective Measures,223388.74,2024-02-15T19:53:16.000Z,3181,728746 - Covid Relief - Request For Reimbursement of Agency Staff Diferential 7/22 - 5/23,0,46dd4b80-bff6-4c8a-afd1-cfb84157ff1c
2,4085,1,DR,Hurricane,2012-10-30T00:00:00.000Z,NY,New York,Bronx,WILDLIFE CONSERVATION SOCIETY,1,G - Recreational or Other,-48059.41,2024-02-15T15:54:10.000Z,2856,U1BAR05 Animal Collection,3,0da1308f-291a-4ae8-9ae4-e13f7a5b2020
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Bronx,MANHATTAN COLLEGE,1,B - Protective Measures,242633.32,2024-02-09T21:15:32.000Z,2310,145670 - Manhattan College Application for Assistance Under 4480DR-NY - 01,0,aff35028-9996-4cf3-b600-b7606eba414c
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Broome,WHITNEY POINT CENTRAL SCHOOL DISTRICT,0,Z - State Management,1146.62,2024-02-15T19:56:03.000Z,3235,736863 - Management Costs,0,93a59b91-cceb-4d35-975a-6710b8acdabc
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Chautauqua,THE GERRY HOMES (DBA HERITAGE MINISTRIES),1,B - Protective Measures,84034.02,2024-02-09T21:18:46.000Z,3090,691396 - Agency fees #2 (90% Cost Share),0,e4a35872-1f36-46e5-acd9-bcd9d8ca03fe
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Chemung,REBEKAH REHAB ASSISTED LIVING INC.,1,B - Protective Measures,29692.41,2024-02-09T21:18:47.000Z,3067,689459 - Testing & COVID Response,0,4f76b4a4-6628-460e-86ad-0cff925bb6b2
6,4485,0,DR,Biological,2020-03-25T00:00:00.000Z,TX,Texas,Hartley,DALLAM HARTLEY COUNTY HOSPITAL DISTRICT,0,B - Protective Measures,-244886.00,2024-02-12T21:28:05.000Z,547,333202 - COVID,1,e9adbdba-cef7-4754-894d-9d95064c92cf
6,4705,0,DR,Winter Storm,2023-04-21T00:00:00.000Z,TX,Texas,Hays,HAYS (COUNTY),0,Z - State Management,69728.39,2024-02-15T17:46:55.000Z,129,743358 - Hays County Estimate Cost,0,104a41bf-1f0e-426a-b034-d4fb3152ab03
6,4416,0,DR,Flood,2019-02-25T00:00:00.000Z,TX,Texas,Houston,HOUSTON (COUNTY),0,C - Roads and Bridges,-257917.59,2024-02-12T21:53:55.000Z,134,91311 - DR4416 Houston County Precinct 1 Part 1,1,093f5ea3-a5df-4747-9921-d3489ea92431
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Nassau,INWOOD FIRE DISTRICT,0,B - Protective Measures,20115.87,2024-02-09T21:15:33.000Z,2557,551678 - Force Account Labor,0,200a517c-2428-4c54-8704-c7ae36e3c163
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Nassau,JERICHO UNION FREE SCHOOL DIST,0,B - Protective Measures,71996.09,2024-02-13T17:57:36.000Z,3217,671220 - FEMA-Covid19-2,0,3c620fe4-aefe-44e2-bd08-118ccf083c4c
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Nassau,UPPER BROOKVILLE,0,Z - State Management,188.91,2024-02-09T21:33:41.000Z,3169,741072 - Management Costs,0,301611c9-130a-472f-ad26-3c60e3a1420d
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Nassau,OYSTER BAY (TOWN OF),0,B - Protective Measures,14445.00,2024-02-15T19:57:06.000Z,3225,736891 - rapid test kits 90%,0,11cb45be-52fe-4475-99cc-c8d49e691285
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Nassau,WEST HEMPSTEAD USFD,0,B - Protective Measures,69729.93,2024-02-15T19:57:23.000Z,3226,711004 - Time4480,0,05d9c00f-d0a8-4c41-b6f9-a5e4525dda53
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Nassau,ADELPHI UNIVERSITY,1,B - Protective Measures,1180906.00,2024-02-15T19:49:41.000Z,3111,697203 - ADELPHI University COVID-19 Testing Expenses,0,29657287-0a84-4bb8-8a38-1a1b32efeba6
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Nassau,LONG ISLAND FQHC INC,1,B - Protective Measures,107838.96,2024-02-13T17:51:39.000Z,3136,708928 - 7/2/2022 90% Cost Share -#1,0,cbf4fdce-91ec-4680-8520-282092b105a4
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Schenectady,TRUSTEES OF UNION COLLEGE,1,B - Protective Measures,4696.95,2024-02-09T21:33:13.000Z,3167,734108 - Fonemed FY23,0,50913fcc-db25-402f-983f-05b834c04200
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Schenectady,SCHENECTADY (COUNTY),0,B - Protective Measures,358973.83,2024-02-09T21:32:15.000Z,3156,697297 - Pandemic Account's PPE expenses,0,42ea588d-d34b-44a9-98e1-cbf2f537b29b
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Schenectady,GLENVILLE (TOWN OF),0,B - Protective Measures,7649.51,2024-02-09T21:30:06.000Z,3148,239668 - Covid PPE 2020-2022,0,499fad7a-dd3d-4065-8d6b-aa84eeb0258f
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Tompkins,CAYUGA MEDICAL CENTER,1,B - Protective Measures,339920.07,2024-02-13T17:57:36.000Z,3215,733438 - 7/2/2022 90% FEMA - FEMA_Local_Traveler_07_02_2022_thru_05_11_2023_with_ FringeCalculation,0,736f3912-f128-44a6-8456-a9aaa619647c
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Tompkins,CAYUGA MEDICAL CENTER,1,B - Protective Measures,175279.91,2024-02-13T18:00:37.000Z,3239,732458 - 7/2/2022 90% FEMA - Project07 - Materials & Supplies_07_02_2022_Thru_05_11_2023,0,69b07da9-b183-44a4-9731-ff2e7d47bedf
6,4706,0,DR,Tornado,2023-04-24T00:00:00.000Z,OK,Oklahoma,Pottawatomie,POTTAWATOMIE (COUNTY),0,B - Protective Measures,27020.69,2024-02-09T17:45:22.000Z,14,729610 - CAT B County Emergency Protective Measures,0,0f268dee-130f-408f-91fb-e8b1c852d4ab
6,4706,0,DR,Tornado,2023-04-24T00:00:00.000Z,OK,Oklahoma,Pottawatomie,POTTAWATOMIE (COUNTY),0,A - Debris Removal,123843.90,2024-02-09T17:44:53.000Z,8,729179 - A - County Debris Removal,0,b53383f0-9944-499e-a2df-16d64fb98715
6,4698,0,DR,Severe Storm,2023-04-02T00:00:00.000Z,AR,Arkansas,Cross,ST FRANCIS MISSIONARY BAPTIST CHURCH,1,Z - State Management,1750.00,2024-02-09T19:03:56.000Z,141,743662 - St. Francis Missionary Bapt. Ch. Mgmt. Costs,0,70606779-7dd8-4342-bbd6-2922107bbd72
6,4698,0,DR,Severe Storm,2023-04-02T00:00:00.000Z,AR,Arkansas,Cross,WYNNE,0,A - Debris Removal,36969.08,2024-02-09T19:03:35.000Z,139,"733717 - A - Debris Removal-DR4698 - Wynne, City of - PPDR-DEBRIS REMOVAL-75% Cost Share",0,48a66e11-3cdb-403f-9528-44b1d2afc502
4,4734,0,DR,Hurricane,2023-08-31T00:00:00.000Z,FL,Florida,Lee,FORT MYERS BEACH FIRE DEPT,0,B - Protective Measures,17036.53,2024-02-15T13:12:43.000Z,32,739042 - Emergency Protective Measures - SPA 100% Cost Share,0,3587bd33-756f-4561-b806-79b958f63783
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Lee,ISLAND WATER ASSN INC,1,F - Public Utilities,22562.29,2024-02-14T13:46:55.000Z,1305,691438 - Wulfert Water Booster Station,0,1878878c-cfd6-4f15-8a55-87beca1bd0d8
5,4722,0,DR,Flood,2023-07-19T00:00:00.000Z,MN,Minnesota,Wilkin,NORDICK (TOWNSHIP OF),0,C - Roads and Bridges,11409.90,2024-02-15T17:08:43.000Z,127,732231 - Nordick Township Roads,0,0ed7a032-8d5a-446b-bf9f-094f61ac2540
5,4722,0,DR,Flood,2023-07-19T00:00:00.000Z,MN,Minnesota,Wilkin,MEADOWS (TOWNSHIP OF),0,C - Roads and Bridges,17293.28,2024-02-15T17:08:43.000Z,251,732638 - Township Meadows roads,0,6af5ae24-177c-4e98-abcf-bf2bff28ffd4
9,4708,0,DR,Flood,2023-04-27T00:00:00.000Z,NV,Nevada,Lincoln,LINCOLN (COUNTY),0,C - Roads and Bridges,12793.95,2024-02-10T00:21:08.000Z,14,724624 - Rock Dam,0,d8292d68-a4a6-4d8e-8cbe-57f7a6d5bdf2
9,4708,0,DR,Flood,2023-04-27T00:00:00.000Z,NV,Nevada,Lincoln,LINCOLN (COUNTY),0,B - Protective Measures,24371.57,2024-02-10T00:21:33.000Z,20,724743 - Emergency Protective Measures (Sandbagging and Hesco Barriers),0,1250be6e-2016-4716-81de-72cbe66d9f1f
4,4429,0,DR,Severe Storm,2019-04-23T00:00:00.000Z,MS,Mississippi,Issaquena,ISSAQUENA (COUNTY),0,C - Roads and Bridges,-122299.70,2024-02-12T15:36:31.000Z,358,110830 - Culverts County wide,2,dce2c2d7-da81-42a6-af67-de34a73effb5
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Arroyo,ARROYO (MUNICIPIO),0,G - Recreational or Other,7580.99,2024-02-14T19:57:38.000Z,1685,688969 - Antigua Aduana Museum,0,80f17b8c-dbbb-4555-be44-48e357665c95
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Arroyo,ARROYO (MUNICIPIO),0,G - Recreational or Other,9391.37,2024-02-14T19:51:49.000Z,2126,688934 - Damage to recreational facilities - Arroyo,0,fbe9f660-4341-4431-b21d-9fc7660a160e
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Arroyo,ARROYO (MUNICIPIO),0,C - Roads and Bridges,68362.88,2024-02-13T18:55:54.000Z,1754,704924 - FIONA/MARIA/EQ: Parking for Balneario Punta Guilarte,0,1f558833-142d-4540-ab3a-b97b3c4fa67f
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Arroyo,ARROYO (MUNICIPIO),0,G - Recreational or Other,20409.12,2024-02-13T18:56:26.000Z,1957,713169 - FIONA/MARIA/EQ: Municipal Parks and Facilities 2,0,e6887b0e-3c07-4454-a4a6-8b91125d043f
2,4339,0,DR,Hurricane,2017-09-20T00:00:00.000Z,PR,Puerto Rico,Arroyo,ARROYO (MUNICIPIO),0,G - Recreational or Other,4464.00,2024-02-13T19:55:26.000Z,1954,77121 - IMPROVED - MARR-003- Complejo Deportivo Vicente Borras,1,675d54d2-f552-43e2-8717-3734e1b26876
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Caguas,CAGUAS (MUNICIPIO),0,B - Protective Measures,34475.00,2024-02-14T19:55:22.000Z,2115,731657 - AppCert - Colon Construction - 100 % Cost Share,0,40681f19-0df9-4975-b3ab-65af7a441326
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Canovanas,CANOVANAS (MUNICIPIO),0,C - Roads and Bridges,1147110.91,2024-02-12T14:23:22.000Z,1360,699378 - Canovanas Road Group #4: Los Cafe Sector & Rio Abajo,0,c68f3c99-78db-49fa-8e20-442e3343e2c7
8,4655,0,DR,Flood,2022-06-16T00:00:00.000Z,MT,Montana,Carbon,CARBON (COUNTY),0,C - Roads and Bridges,419104.36,2024-02-13T14:58:52.000Z,183,730321 - Dorval Corner,0,220c953e-e1dc-4007-a156-63032764a314
8,4508,0,DR,Biological,2020-03-31T00:00:00.000Z,MT,Montana,Yellowstone,BILLINGS CLINIC,1,B - Protective Measures,37879.68,2024-02-12T20:26:24.000Z,37,186286 - FO2020,1,3f6befde-13a1-4fe7-b70f-4f36e0546f20
4,4617,0,DR,Hurricane,2021-09-08T00:00:00.000Z,NC,North Carolina,Haywood,CANTON,0,Z - State Management,352051.21,2024-02-13T15:45:46.000Z,220,697635 - Management Cost,0,27e0f8fc-a6c1-48ee-8374-13a3fec78af2
9,4524,0,DR,Biological,2020-04-04T00:00:00.000Z,AZ,Arizona,Maricopa,GILA (GILA BEND),0,B - Protective Measures,9813.12,2024-02-13T23:55:07.000Z,41,145412 - CV-064 PPE & Sanitizer,0,e7f6df91-219b-4614-bdbe-b5300a059a65
9,4482,0,DR,Biological,2020-03-22T00:00:00.000Z,CA,California,Alameda,WASHINGTON TOWNSHIP HEALTH CARE DISTRICT,0,B - Protective Measures,89174.81,2024-02-12T22:22:34.000Z,1054,334091 - P9 - Contract Labor (4/26/20-9/30/20),0,90b96d00-bd8c-4f38-889f-b6dd3549ffdd
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Calaveras,CALAVERAS (COUNTY),0,C - Roads and Bridges,68152.50,2024-02-13T14:44:09.000Z,589,711574 - Blake Lane - embankment stabilization/repair,0,a2970a62-abc4-4e39-bdc7-521d46e7213b
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Contra Costa,"RECLAMATION DISTRICT #2024, ORWOOD TRACT",0,B - Protective Measures,7961.30,2024-02-10T00:09:30.000Z,850,735119 -  75% Cost Share - Cat B - EPM - Reclamation District 2024 - Orwood-Palm Tract,0,de69610a-87b2-4184-b568-b43cd3d55316
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Contra Costa,MARTINEZ UNIFIED SCHOOL DIST,0,B - Protective Measures,53799.82,2024-02-13T14:40:31.000Z,448,715781 - DR4683CA- Martinez Unified School District- Emergency Protective Measure at 100% Cost Share,0,826b813f-025c-4915-9fea-0e80a46958ec
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Contra Costa,SAN RAMON,0,D - Water Control Facilities,522526.31,2024-02-10T00:02:37.000Z,530,719266 - DR4683CA- San Ramon City- Noris Creek,0,2bd28bdd-059f-49b2-8795-f31e7158cab3
